0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
0.580974,0.258029,0.160997,0.258029,0.657256,0.0847152,0.160997,0.0847152,0.754288
